CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;7.25001;25.6;6.38429;10.5775;7.33083;2.99384;319.831;282.618;30.2
01:00;;24.3;5.74589;10.9429;7.92667;2.22174;339.371;296.847;27.7
02:00;9.03225;23.4;6.97023;19.1953;15.0951;3.15293;344.646;452.459;28.2
03:00;3.19451;16.5;6.94511;19.5635;15.7961;2.69075;312.314;442.758;20.6
04:00;1.31377;17.1;7.01013;21.696;17.8822;2.19507;301.088;424.437;20.5
05:00;1.01721;17.8;6.97688;22.4925;18.5593;2.7053;300.486;394.419;21.9
06:00;2.79296;18.6;7.24953;25.4096;20.8257;5.7556;326.307;361.299;27.4
07:00;1.22881;15.9;8.68593;22.2919;18.2993;7.1938;346.801;340.607;26.9
08:00;1.90599;15.7;11.5957;19.238;15.8204;5.52075;289.396;324.268;24.1
09:00;;14.3;11.3725;16.9466;13.8314;6.00742;265.435;310.809;23.5
10:00;3.24574;13.8;11.2853;12.6233;9.72514;7.58869;267.167;301.124;25.5
11:00;2.96559;16.4;8.82263;11.2069;7.51639;8.17131;277.409;296.761;28.9
12:00;1.19526;14.7;8.96819;10.1845;7.02694;6.45565;237.508;288.814;24.6
13:00;0.72841;17;8.11847;10.3873;7.63389;6.63785;258.614;283.58;27.2
14:00;1.06375;14.4;8.67559;8.514;5.74292;5.92741;236.835;272.396;23.5
15:00;1.75609;10.7;8.37117;6.53001;3.46542;4.36;216.214;256.072;17.4
16:00;1.85873;11;7.52588;5.91827;3.09833;4.61217;220.551;247.467;18.1
17:00;0.873623;13.2;7.71503;6.4163;3.28028;4.9783;225.541;242.48;20.9
18:00;0.730575;13.4;9.37901;6.5296;3.89764;4.69495;223.114;236.973;20.6
19:00;1.54088;16.2;8.44284;6.02126;3.32833;5.13799;248.365;233.343;24.1
20:00;1.36645;19.9;8.04901;6.57374;3.72347;5.45008;238.864;233.512;28.3
21:00;0.479654;30.2;6.55719;10.7437;6.59903;9.72279;316.207;240.711;45.1
22:00;1.7716;34.7;6.76039;11.0875;7.49361;7.70369;350.118;254.872;46.5
23:00;;34.5;6.4604;10.8923;7.50792;8.04419;338.908;270.209;46.8
