CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;18;60;42;1;330;18
01:00;41;38;104;72;2;990;45
02:00;22;31;81;57;1;620;24
03:00;28;29;76;51;2;620;30
04:00;37;31;78;50;2;680;41
05:00;35;29;77;53;2;;38
06:00;26;23;75;53;2;590;29
07:00;44;25;90;64;3;730;48
08:00;41;29;111;74;5;1030;49
09:00;44;36;118;74;14;1200;65
10:00;30;37;71;48;9;610;44
11:00;26;30;65;45;9;620;39
12:00;34;45;92;63;12;1000;51
13:00;29;39;83;57;7;810;40
14:00;23;30;70;49;4;620;29
15:00;21;25;61;43;3;530;25
16:00;15;17;54;40;1;460;17
17:00;13;14;50;36;1;400;14
18:00;15;11;50;36;1;340;16
19:00;22;15;73;49;1;480;24
20:00;20;14;65;41;1;390;21
21:00;14;9;55;39;1;320;15
22:00;15;12;63;45;1;360;16
23:00;17;14;66;48;1;430;18
