CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;5;108;67;11;930;43
01:00;18;4;82;49;7;620;29
02:00;10;2;41;22;3;290;14
03:00;13;2;42;23;4;350;19
04:00;10;1;46;24;8;400;22
05:00;8;2;48;25;10;370;24
06:00;8;2;44;23;14;330;29
07:00;16;2;50;27;42;440;79
08:00;25;2;50;26;38;;82
09:00;29;2;44;22;15;500;51
10:00;24;5;40;19;6;360;33
11:00;16;6;34;16;4;290;22
12:00;10;5;32;16;3;240;13
13:00;5;4;21;9;2;140;8
14:00;4;4;17;7;2;110;7
15:00;4;3;19;7;2;100;7
16:00;7;3;19;7;1;130;8
17:00;6;3;25;13;2;270;7
18:00;4;3;29;13;2;370;7
19:00;8;2;35;17;2;390;11
20:00;9;4;92;52;1;570;10
21:00;17;5;125;83;2;830;19
22:00;27;4;95;59;6;730;35
23:00;36;5;108;67;15;870;59
