CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;17;6;47;40;1;500;19
01:00;3.5;27;20;86;70;2;610;30
02:00;3.6;22;21;86;72;1;560;24
03:00;4;20;20;86;71;1;580;21
04:00;3;17;20;81;68;1;590;18
05:00;3;;;78;64;;;
06:00;3;20;15;71;57;3;490;25
07:00;2;21;15;67;53;4;550;27
08:00;2;21;18;67;51;8;500;33
09:00;2;20;15;57;41;7;430;30
10:00;2;22;12;56;40;7;340;33
11:00;2;27;12;58;40;9;350;41
12:00;2;24;16;60;43;9;360;38
13:00;2;24;16;70;49;8;320;36
14:00;2;29;14;83;61;7;370;40
15:00;2.5;30;11;83;64;6;;39
16:00;2;27;5;66;52;7;550;38
17:00;2;30;5;72;58;8;650;42
18:00;2;31;6;77;62;7;670;42
19:00;2;25;4;68;57;6;570;34
20:00;2.5;26;5;69;59;6;670;35
21:00;2;24;6;66;57;5;610;31
22:00;2;21;6;52;45;4;520;27
23:00;2;21;6;51;43;5;500;28
