CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.786676;44.3439;5.26925;41.5181;23.7479;26.3959;656.05;588.073;84.4
01:00;1.71333;35.2571;5.7804;38.4152;23.2269;37.366;694.77;622.839;92.1
02:00;1.80344;20.4441;3.18471;37.4861;25.6772;58.5768;839.955;740.375;109.5
03:00;1.70477;15.38;3.04934;36.0642;25.3524;56.6803;803.221;749.874;101.6
04:00;2.19876;14.0297;2.70241;35.2644;25.7357;42.3911;732.898;770.729;78.4
05:00;1.74147;11.9536;3.16178;35.7933;25.9071;37.9462;675.431;784.353;69.6
06:00;2.61095;13.7571;3.53312;42.9072;28.7822;60.8681;784.549;794.061;106.4
07:00;4.98865;18.4445;3.48134;49.4718;30.6951;45.9696;917.696;799.39;88.3
08:00;;29.406;7.97959;80.8945;45.0226;38.5669;983.065;820.222;88.1
09:00;;26.1295;14.4692;96.7125;40.4658;21.6767;1257.14;874.244;59.1
10:00;5.97168;24.5284;22.2244;107.88;33.7933;15.9592;1075.49;903.686;48.8
11:00;1.492;13.6036;15.2733;34.9261;16.5413;7.12418;479.704;863.247;24.4
12:00;0.988892;10.9062;9.1742;32.6572;12.6625;3.38006;428.053;825.141;16.1
13:00;0.467568;8.43261;7.88713;27.2315;10.7419;2.326;412.823;792.315;11.9
14:00;0.489485;8.96878;7.62231;21.2136;8.96148;2.59999;407.4;745.171;13
15:00;0.483893;6.71994;6.82858;20.1704;8.14086;1.45033;399.015;680.336;9
16:00;0.475686;9.82591;6.46908;31.5355;15.2464;1.92177;476.041;616.958;12.7
17:00;0.38495;8.74241;10.1773;23.1192;10.409;1.47769;416.639;511.896;11
18:00;1.71748;14.6004;12.3336;30.13;14.9301;2.37692;449.961;433.704;18.2
19:00;2.19605;33.2915;11.5192;60.5397;24.3295;4.67867;725.111;464.38;40.4
20:00;1.26047;24.8185;9.7993;41.6879;14.9981;2.29275;526.99;476.748;28.3
21:00;1.24144;46.6357;8.0247;51.2018;23.9184;17.1331;639.277;505.054;72.6
22:00;1.09171;44.684;6.39067;53.1015;28.2949;20.9354;628.837;532.734;76.5
23:00;1.13104;40.8999;5.5178;39.8775;22.606;16.6551;661.716;565.571;66.3
