CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;31;3;42;1;370;32
01:00;1.1;23;2;35;0;350;23
02:00;9;49;3;151;73;1060;161
03:00;8.5;68;7;105;38;910;126
04:00;8.3;63;7;114;14;690;84
05:00;6.3;52;10;99;2;510;56
06:00;4;68;8;61;18;630;95
07:00;5;;9;86;;790;
08:00;4.9;;;77;;850;
09:00;4.6;67;14;77;32;940;116
10:00;5;61;17;106;24;780;97
11:00;4.4;45;14;94;15;570;69
12:00;3.4;33;11;58;7;360;44
13:00;1.9;17;9;50;3;220;23
14:00;1;21;5;31;6;230;30
15:00;1;19;3;24;5;190;26
16:00;1;17;5;21;3;;21
17:00;0.7;17;9;48;4;340;23
18:00;0.4;15;10;37;1;270;16
19:00;0.4;19;17;52;2;260;21
20:00;0.4;16;8;35;1;260;17
21:00;0.8;13;3;19;0;280;13
22:00;1;16;3;21;0;300;16
23:00;1.6;27;2;39;2;390;29
