CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4;46;4;69;23;1070;83
01:00;4;26;4;69;3;;31
02:00;1.5;29;1;69;6;690;39
03:00;1;26;2;69;5;610;34
04:00;1;18;2;69;1;550;20
05:00;1;19;2;69;13;520;39
06:00;1;25;2;69;54;790;108
07:00;2.1;37;3;69;41;1170;100
08:00;2.2;35;3;69;29;920;80
09:00;3;41;4;69;44;2310;109
10:00;1.1;48;4;69;33;3020;99
11:00;2.1;58;4;69;42;2780;123
12:00;5.4;52;4;69;32;1780;102
13:00;1.6;19;2;69;3;750;25
14:00;0.4;11;3;69;0;680;12
15:00;0.4;7;2;69;0;700;7
16:00;0.4;7;3;69;0;680;7
17:00;0.4;9;3;69;0;680;10
18:00;0.4;20;3;69;0;780;21
19:00;0.7;23;2;69;0;740;24
20:00;3;45;4;69;0;1000;45
21:00;1;35;4;69;0;740;35
22:00;1.1;38;3;69;10;780;53
23:00;4;57;4;69;27;1120;99
