CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;35;275;243;157;1260;265
01:00;37;18;216;190;151;;267
02:00;34;24;232;201;157;1250;273
03:00;;;198;176;;;
04:00;25;20;213;191;103;700;181
05:00;22;17;181;159;95;550;167
06:00;25;12;171;151;148;750;252
07:00;22;15;173;154;143;750;240
08:00;22;23;203;183;164;920;272
09:00;35;21;212;182;213;1270;362
10:00;44;20;209;161;173;920;308
11:00;53;22;214;148;125;880;244
12:00;63;19;176;128;86;540;194
13:00;56;15;143;93;48;;128
14:00;44;13;101;65;21;;76
15:00;45;8;103;60;19;;73
16:00;60;12;155;87;98;;208
17:00;74;12;158;93;237;1150;437
18:00;54;18;165;104;84;680;183
19:00;60;17;164;107;214;770;386
20:00;54;14;149;114;213;700;381
21:00;42;15;189;156;151;530;273
22:00;34;29;265;224;172;1030;296
23:00;29;34;277;240;181;1240;306
