CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;3;46;33;7;490;33
01:00;24;2;51;34;6;550;32
02:00;22;3;57;38;7;540;32
03:00;18;4;55;34;6;440;27
04:00;13;4;47;31;6;410;22
05:00;11;3;39;26;5;390;18
06:00;10;3;39;26;5;400;17
07:00;18;3;27;23;6;410;26
08:00;12;3;18;14;4;;18
09:00;16;1;21;12;5;320;23
10:00;12;3;20;14;4;300;18
11:00;15;3;22;14;6;340;23
12:00;24;3;25;16;6;380;33
13:00;36;4;28;18;11;480;53
14:00;20;3;30;22;5;400;28
15:00;24;2;26;19;6;420;33
16:00;33;3;24;18;9;510;47
17:00;37;3;25;16;10;460;52
18:00;15;3;18;14;5;290;22
19:00;29;3;35;12;6;540;39
20:00;36;3;46;27;6;730;45
21:00;25;2;26;21;6;380;34
22:00;31;2;37;21;6;460;41
23:00;;2;44;30;;530;
