CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21;3;25;11;2;230;25
01:00;24;3;26;12;3;290;29
02:00;16;2;39;23;1;220;18
03:00;12;1;33;20;0;200;13
04:00;13;1;35;22;0;180;14
05:00;28;3;79;41;3;1610;34
06:00;36;3;70;35;5;1120;44
07:00;28;3;57;30;7;670;40
08:00;36;6;86;45;9;900;50
09:00;38;7;78;39;12;800;55
10:00;31;10;52;24;9;530;45
11:00;35;21;47;19;10;430;52
12:00;13;7;17;6;2;260;16
13:00;11;4;18;6;1;290;12
14:00;12;9;23;8;1;410;15
15:00;15;11;28;10;1;400;18
16:00;20;18;33;11;3;;24
17:00;15;11;32;11;1;240;17
18:00;15;6;36;13;0;260;16
19:00;29;4;25;7;4;380;35
20:00;21;2;31;14;1;510;23
21:00;44;3;45;22;4;930;51
22:00;21;3;23;10;2;280;24
23:00;33;2;45;22;2;730;37
