CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;20;63;48;3;440;30
01:00;7;9;18;12;1;290;8
02:00;9;11;20;13;1;310;11
03:00;7;8;17;11;1;340;8
04:00;8;9;16;10;1;230;9
05:00;10;7;13;8;2;340;14
06:00;25;7;13;8;10;420;41
07:00;24;6;10;6;12;490;42
08:00;21;7;10;6;9;400;35
09:00;42;7;25;14;24;720;80
10:00;48;9;27;18;28;610;92
11:00;41;8;24;16;19;670;71
12:00;38;9;26;16;19;;69
13:00;34;8;24;16;15;560;58
14:00;31;8;24;16;14;460;53
15:00;37;8;24;16;18;710;64
16:00;38;8;27;19;13;590;58
17:00;31;7;25;18;13;520;52
18:00;34;7;26;19;11;610;50
19:00;36;12;29;21;11;580;53
20:00;46;18;43;28;10;570;62
21:00;46;19;44;31;11;560;62
22:00;41;19;43;31;10;520;58
23:00;34;20;54;40;8;560;47
