CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;16.0078;15.2158;5.2702;201.66;157.002;122.845;2173.9;1582.91;203.672
00:00;16.5787;17.048;6.5677;210.779;166.64;106.665;2243.84;1771.49;180.689
01:00;16.0364;12.0301;6.1857;200.071;160.972;93.8321;2205.86;1867.6;155.978
02:00;15.4935;12.4775;6.2042;191.869;152.275;105.183;2224.12;1973.63;173.839
03:00;15.0568;11.3606;6.0992;197.962;157.869;96.9158;2300.61;2093.88;160.042
04:00;13.6302;9.12767;6.4642;202.988;159.886;99.6083;2285.87;2170.63;161.943
05:00;11.7761;16.4513;6.55;151.927;123.436;67.2268;1993.23;2187.36;119.584
06:00;9.1605;24.6559;7.6539;123.464;102.501;48.8322;1732.09;2144.94;99.5748
07:00;7.4942;28.9161;11.1436;99.65;82.6742;20.5876;1271.89;2032.19;60.5008
08:00;6.51366;29.2806;14.2891;96.6913;80.1296;17.8598;1228.74;1905.3;56.6811
09:00;5.56988;23.8663;17.8675;85.4775;71.0986;12.9394;1083.25;1764.97;43.7174
10:00;4.76604;21.5058;23.4321;77.1695;63.9003;13.1319;1020.76;1614.56;41.6481
11:00;2.85097;20.8358;23.0863;56.6174;46.685;13.3214;845.939;1432.72;41.2735
12:00;2.4553;18.5614;18.9293;39.3818;31.2119;9.5877;628.417;1225.54;33.2692
13:00;1.69045;20.3288;14.5403;31.37;23.7154;10.2022;615.508;1053.32;35.9787
14:00;1.66216;20.8273;11.6697;25.6318;19.453;10.4592;511.807;900.789;36.8704
15:00;1.60141;21.831;10.4343;26.2417;19.8741;10.6889;480.87;801.911;38.2217
16:00;1.69124;23.3131;10.2924;24.3276;18.0936;9.32271;452.295;704.856;37.6266
17:00;1.7031;25.419;10.0552;24.7048;19.2812;8.8395;494.685;631.285;38.9784
18:00;2.02898;26.9823;10.6072;27.0767;21.2866;11.143;514.61;568.016;44.0787
19:00;2.52777;29.2519;10.7816;35.4702;28.3862;11.7104;589.276;535.933;47.2123
20:00;2.68743;35.8682;11.3077;42.393;33.1551;18.1324;685.823;543.109;63.6912
21:00;3.04304;33.3829;12.2017;46.9845;36.6047;17.785;693.071;552.805;60.6772
22:00;3.40402;37.7557;11.3483;54.9792;40.999;33.4615;844.609;594.405;89.0985
23:00;3.4854;28.9671;9.0585;53.1862;40.8859;38.2881;821.755;637.016;87.702
00:00;4.02926;26.858;8.2738;57.5171;45.8545;32.97;848.437;686.533;77.4345
